pincode,city,state,global_cargo_region,is_oda,deliverable,safexpress_is_oda,bluedart_region
160015,Chandigarh,Chandigarh,,0,1,0,
303004,Dausa,Rajasthan,,1,1,,
492013,Raipur,Chhattisgarh,,0,1,0,
755019,Jajpur,Orissa,,1,1,,
689653,Pathanamthitta,Kerala,,0,1,,
230139,Lalganj Ajhara,Uttar Pradesh,,1,1,,
272001,Basti,Uttar Pradesh,,0,1,,
146112,Hoshiarpur,Punjab,,1,1,0,
721652,Panskura,West Bengal,,1,1,,
225306,Fatehpur-UP,Uttar Pradesh,,1,1,,
759024,Kamakhyanagar,Orissa,,1,1,,
535594,Kurupam,Andhra Pradesh,,0,1,0,
631209,Arakkonam,Tamil Nadu,,1,1,,
722146,Bankura,West Bengal,,1,1,,
211007,Allahabad,Uttar Pradesh,,0,1,0,
492018,Raipur,Chhattisgarh,,0,1,0,
754035,Athagarh,Orissa,,0,1,,
792124,Kharsang,Arunachal Pradesh,,1,1,,
743331,Fatepur,West Bengal,,0,1,,
143305,Patti,Punjab,,0,1,0,
754135,Kendrapara,Orissa,,0,1,,
491335,Bemetara,Chhattisgarh,,1,1,,
211006,Allahabad,Uttar Pradesh,,0,1,0,
341023,Khatu Khurd,Rajasthan,,0,1,,
532484,Srikakulam,Andhra Pradesh,,1,1,,
485661,Maihar,Madhya Pradesh,,1,1,,
623807,Ramanathapuram,Tamil Nadu,,1,1,0,
587103,Bagalkot,Karnataka,,0,1,,
277218,Ballia,Uttar Pradesh,,0,1,,
721454,Contai,West Bengal,,1,1,,
394550,Surat,Gujarat,,1,1,0,
611101,Thiruvarur,Tamil Nadu,,1,1,,
678008,Palakkad,Kerala,,0,1,0,
246178,Srinagar-UK,Uttarakhand,,1,1,0,
456006,Ujjain,Madhya Pradesh,,0,1,0,
471313,Shahgarh,Madhya Pradesh,,1,1,,
576216,Kundapura,Karnataka,,0,1,,
690524,Kollam,Kerala,,1,1,0,
754030,Badamba,Orissa,,1,1,,
795107,Senapati,Manipur,,0,1,,
804451,Patna,Bihar,,1,1,,
124109,Jhajjar,Haryana,,1,1,0,
612904,Jayankondam,Tamil Nadu,,0,1,,
307803,Bhinmal,Rajasthan,,0,1,,
682312,Aluva,Kerala,,0,1,0,
176310,Chamba,Himachal Pradesh,,1,1,,
411041,Pune,Maharashtra,,0,1,0,
361141,Jamnagar,Gujarat,,0,1,,
812006,Bhagalpur,Bihar,,0,1,,
781007,Guwahati,Assam,,0,1,0,
721428,RamnagarWB,West Bengal,,1,1,,
391243,Karjan,Gujarat,,1,1,,
736160,Cooch Behar,West Bengal,,1,1,,
246749,Najibabad,Uttar Pradesh,,1,1,,
171217,Haripurdhar,Himachal Pradesh,,0,1,,
415502,Vaduj,Maharashtra,,1,1,,
642154,Udumalaipettai,Tamil Nadu,,1,1,,
475003,Gwalior,Madhya Pradesh,,,0,,
334403,Bikaner,Rajasthan,,0,1,,
201308,Noida,Uttar Pradesh,,0,1,0,
144519,Garhshanker,Punjab,,1,1,,
580115,Dharwad,Karnataka,,,0,,
444505,Washim,Maharashtra,,0,1,,
734321,Tista Bazar,West Bengal,,1,1,,
788164,Hailakandi,Assam,,1,1,,
854312,Araria,Bihar,,1,1,,
400083,Mumbai,Maharashtra,,0,1,0,
700021,Kolkata,West Bengal,,0,1,0,
574123,Mangalore,Karnataka,,,0,0,
360578,Porbandar,Gujarat,,1,1,,
734216,Pokhriabong,West Bengal,,0,1,,
627103,Vallioor,Tamil Nadu,,1,1,,
841440,Gopalganj,Bihar,,1,1,,
272177,Khalilabad,Uttar Pradesh,,0,1,,
125021,Bhiwani,Haryana,,1,1,,
362260,Mendarda,Gujarat,,0,1,,
680506,Guruvayoor,Kerala,,1,1,,
110503,Delhi,Delhi,,0,1,0,
781012,Guwahati,Assam,,0,1,0,
500078,Hyderabad,Telangana,,0,1,0,
413324,Solapur,Maharashtra,,1,1,,
670702,Kannur,Kerala,,0,1,,
441201,Pauni,Maharashtra,,1,1,,
572218,Huliyar,Karnataka,,0,1,,
274703,Salempur,Uttar Pradesh,,0,1,,
783124,Dudhnoi,Assam,,1,1,,
384131,Unjha,Gujarat,,1,1,0,
306104,Sojat,Rajasthan,,1,1,,
403510,Goa,Goa,,0,1,,
416121,Ichalkaranji,Maharashtra,,1,1,,
210125,Baberu,Uttar Pradesh,,1,1,,
671533,Parappa,Kerala,,0,1,,
534432,Eluru,Andhra Pradesh,,0,1,,
583126,Kudligi,Karnataka,,0,1,,
251316,Muzaffarnagar,Uttar Pradesh,,0,1,,
283114,Fatehabad-UP,Uttar Pradesh,,0,1,0,
713322,Dubrajpur,West Bengal,,1,1,,
402302,Mahad,Maharashtra,,0,1,,
721425,Bajkul,West Bengal,,1,1,,
695010,Thiruvananthapuram,Kerala,,0,1,0,
125005,Hisar,Haryana,,0,1,0,
400004,Mumbai,Maharashtra,,0,1,0,
585326,Aurad,Karnataka,,0,1,,
680604,Chiramanangad,Kerala,,1,1,,
713170,Balagarh,West Bengal,,1,1,,
396171,Vapi,Gujarat,,1,1,0,
712424,Tarkeshwar,West Bengal,,1,1,,
411044,Pune,Maharashtra,,0,1,0,
302055,Ajmer,Rajasthan,,1,1,,
627012,Tirunelveli,Tamil Nadu,,0,1,,
621651,Thirukkattupalli,Tamil Nadu,,1,1,,
591308,Gokak,Karnataka,,0,1,,
673645,Kozhikode,Kerala,,0,1,,
613202,Thirukkattupalli,Tamil Nadu,,0,1,,
531117,Narsipatnam,Andhra Pradesh,,1,1,,
606105,Pennadam,Tamil Nadu,,1,1,,
769015,Rourkela,Orissa,,0,1,,
770032,Rourkela,Orissa,,0,1,,
327021,Ghatol,Rajasthan,,0,1,,
683575,Aluva,Kerala,,1,1,0,
690523,Kollam,Kerala,,1,1,,
585422,Bidar,Karnataka,,1,1,,
721430,Bajkul,West Bengal,,1,1,,
685532,Mundakayam,Kerala,,0,1,,
249132,Uttarkashi,Uttarakhand,,0,1,,
395345,Bardoli,Gujarat,,0,1,0,
431129,Manjlegaon,Maharashtra,,1,1,,
731202,Rampurhat,West Bengal,,1,1,,
181124,Jammu,Jammu & Kashmir,,0,1,0,
712121,Bandel,West Bengal,,0,1,,
581315,Sirsi,Karnataka,,1,1,0,
574235,Vitla,Karnataka,,0,1,,
361003,Jamnagar,Gujarat,,0,1,0,
735304,Mekhliganj,West Bengal,,0,1,,
795103,Kakching,Manipur,,0,1,,
151101,Bathinda,Punjab,,0,1,0,
583281,Ilkal,Karnataka,,1,1,,
332312,Sikar,Rajasthan,,0,1,0,
411035,Pune,Maharashtra,,0,1,0,
721505,Jhargram,West Bengal,,1,1,,
508206,Khammam,Telangana,,1,1,,
638458,Erode,Tamil Nadu,,1,1,,
530030,Visakhapatnam,Andhra Pradesh,,0,1,0,
854205,Bhawanipur Rajdham,Bihar,,0,1,,
713151,Bardhaman,West Bengal,,1,1,,
614617,Manamelkudi,Tamil Nadu,,1,1,,
560066,Bangalore,Karnataka,,0,1,0,
585441,Bidar,Karnataka,,1,1,,
731201,Bolpur,West Bengal,,1,1,,
505326,Koratla,Telangana,,1,1,,
828108,Dhanbad,Jharkhand,,0,1,0,
751006,Bhubaneshwar,Orissa,,0,1,0,
502301,Pregnapur,Telangana,,1,1,,
784190,Mangaldoi,Assam,,0,1,,
632209,Gudiyattam,Tamil Nadu,,0,1,,
585307,Chincholi,Karnataka,,0,1,,
700133,Kolkata,West Bengal,,0,1,,
700161,Kolkata,West Bengal,,1,1,,
641669,Palladam,Tamil Nadu,,1,1,0,
570032,Mysore,Karnataka,,0,1,0,
629153,Marthandam,Tamil Nadu,,0,1,,
758014,Kendujhar,Orissa,,1,1,,
841427,Gopalganj,Bihar,,1,1,,
135003,Yamuna Nagar,Haryana,,0,1,,
769013,Rourkela,Orissa,,0,1,,
678706,Nenmara,Kerala,,1,1,,
331402,Sardarshahr,Rajasthan,,0,1,,
734403,Siliguri,West Bengal,,0,1,0,
303105,Kotputli,Rajasthan,,0,1,,
686537,Tiruvalla,Kerala,,0,1,,
364710,Botad,Gujarat,,1,1,,
638116,Erode,Tamil Nadu,,0,1,0,
276122,Jiyanpur,Uttar Pradesh,,0,1,,
761018,Behrampur,Orissa,,1,1,,
403410,Goa,Goa,,1,1,,
388545,Anand,Gujarat,,0,1,0,
781376,Baihata,Assam,,1,1,,
841403,Malmaliya,Bihar,,1,1,,
621719,Pennadam,Tamil Nadu,,1,1,,
516312,Proddatur,Andhra Pradesh,,1,1,,
262902,Nighasan,Uttar Pradesh,,0,1,,
643253,Gudalur,Tamil Nadu,,1,1,,
741157,Plassey,West Bengal,,1,1,,
533483,Addateegala,Andhra Pradesh,,0,1,,
327602,Kushalgarh,Rajasthan,,1,1,,
136119,Kurukshetra,Haryana,,0,1,0,
533288,Rampachodavaram,Andhra Pradesh,,0,1,,
754238,Kendrapara,Orissa,,0,1,0,
344601,Barmer,Rajasthan,,1,1,,
802111,Dumraon,Bihar,,1,1,,
416229,Kolhapur,Maharashtra,,0,1,,
457551,Jaora,Madhya Pradesh,,0,1,,
152127,Abohar,Punjab,,1,1,,
600057,Chennai,Tamil Nadu,,0,1,0,
516501,Badvel,Andhra Pradesh,,1,1,,
841243,Mairwa,Bihar,,0,1,,
522330,Tenali,Andhra Pradesh,,1,1,,
388240,Anand,Gujarat,,,0,,
517390,B Kothakota,Andhra Pradesh,,1,1,,
627718,Kovilpatti,Tamil Nadu,,1,1,0,
799130,Agartala,Tripura,,0,1,,
560020,Bangalore,Karnataka,,0,1,0,
784028,Tezpur,Assam,,0,1,,
201316,Noida,Uttar Pradesh,,0,1,0,
786170,Tinsukia,Assam,,0,1,,
224117,Rudauli,Uttar Pradesh,,1,1,,
110051,Delhi,Delhi,,0,1,0,
638501,Anthiyour,Tamil Nadu,,1,1,,
530046,Visakhapatnam,Andhra Pradesh,,0,1,0,
688530,Alappuzha,Kerala,,1,1,,
507129,Nellipaka,Andhra Pradesh,,0,1,,
486448,Semariya,Madhya Pradesh,,0,1,,
517588,Gummudipoondi,Tamil Nadu,,0,1,,
523113,Kandukur,Andhra Pradesh,,1,1,,
722134,Khatra,West Bengal,,1,1,,
283151,Shikohabad,Uttar Pradesh,,1,1,,
587154,Ilkal,Karnataka,,1,1,,
680615,Thrissur,Kerala,,1,1,,
591282,Chikodi,Karnataka,,1,1,0,
201001,Ghaziabad,Uttar Pradesh,,0,1,0,
507170,Khammam,Telangana,,1,1,,
423602,Kopargaon,Maharashtra,,1,1,,
263151,Sitarganj,Uttarakhand,,1,1,,
522501,Vijayawada,Andhra Pradesh,,0,1,0,
231306,Varanasi,Uttar Pradesh,,1,1,,
560081,Bangalore,Karnataka,,0,1,0,
620002,Tiruchi,Tamil Nadu,,0,1,0,
391152,Nasvadi,Gujarat,,0,1,0,
414701,Daund,Maharashtra,,1,1,,
441202,Umred,Maharashtra,,1,1,,
451331,Khargone,Madhya Pradesh,,1,1,,
174023,Bilaspur-HP,Himachal Pradesh,,1,1,,
244411,Moradabad,Uttar Pradesh,,1,1,,
683523,Kodungallur,Kerala,,1,1,0,
180002,Jammu,Jammu & Kashmir,,0,1,0,
177001,Hamirpur,Himachal Pradesh,,1,1,,
364140,Talaja,Gujarat,,0,1,,
824205,Sherghati,Bihar,,0,1,,
722137,Bankura,West Bengal,,1,1,,
686020,Kottayam,Kerala,,0,1,0,
401302,Mumbai,Maharashtra,,0,1,0,
244410,Chandausi,Uttar Pradesh,,0,1,,
141206,Ludhiana,Punjab,,0,1,0,
175016,Baijnath,Himachal Pradesh,,1,1,,
423211,Malegaon,Maharashtra,,1,1,,
500047,Hyderabad,Telangana,,0,1,0,
275201,Mau,Uttar Pradesh,,0,1,,
504231,Bellampalli,Telangana,,0,1,,
241001,Hardoi,Uttar Pradesh,,0,1,,
521215,Vissannapetaa,Andhra Pradesh,,1,1,,
689597,Karukachal,Kerala,,0,1,,
413116,Baramati,Maharashtra,,1,1,,
262803,Khutar,Uttar Pradesh,,0,1,,
415310,Vita,Maharashtra,,0,1,,
389210,Lunawada,Gujarat,,1,1,,
273010,Gorakhpur,Uttar Pradesh,,0,1,0,
174003,Bilaspur-HP,Himachal Pradesh,,1,1,,
110035,Delhi,Delhi,,0,1,0,
680702,Thrissur,Kerala,,0,1,,
273311,Nichlaul,Uttar Pradesh,,1,1,,
627129,Vallioor,Tamil Nadu,,1,1,0,
312404,Bari Sadri,Rajasthan,,0,1,,
534455,Jangareddygudem,Andhra Pradesh,,0,1,,
205120,Mainpuri,Uttar Pradesh,,0,1,,
756127,Bhadrak,Orissa,,1,1,,
226102,Malihabad,Uttar Pradesh,,1,1,0,
583239,Hospet,Karnataka,,1,1,,
222103,Jalalpur-UP,Uttar Pradesh,,0,1,,
491003,Durg,Chhattisgarh,,0,1,0,
691604,Kollam,Kerala,,1,1,,
223226,Shahganj,Uttar Pradesh,,0,1,,
331020,Churu,Rajasthan,,0,1,,
313206,Fatehnagar,Rajasthan,,1,1,,
680603,Thrissur,Kerala,,1,1,,
752090,Nayagarh,Orissa,,1,1,,
306115,Falna,Rajasthan,,0,1,,
177111,Chintpurni,Himachal Pradesh,,0,1,,
754023,Chandikhol,Orissa,,1,1,,
312902,Chittaurgarh,Rajasthan,,1,1,,
572227,Turuvukere,Karnataka,,0,1,,
176025,Jawali,Himachal Pradesh,,1,1,,
382010,Ahmedabad,Gujarat,,0,1,0,
263143,Rudrapur,Uttarakhand,,0,1,,
575020,Mangalore,Karnataka,,0,1,0,
768216,Brajrajnagar,Orissa,,1,1,,
582205,Gadag,Karnataka,,0,1,,
636016,Salem,Tamil Nadu,,0,1,0,
441502,Nagpur,Maharashtra,,1,1,0,
764038,Koraput,Orissa,,0,1,,
670691,Kuthuparamba,Kerala,,0,1,,
761003,Behrampur,Orissa,,1,1,,
509352,Makthal,Telangana,,1,1,,
396238,Silvassa-DNH,Dadra and Nagar Haveli,,1,1,0,
754022,Cuttack,Orissa,,1,1,,
630710,Paramakudi,Tamil Nadu,,1,1,,
801108,Patna,Bihar,,1,1,,
759125,Puranakatak,Orissa,,0,1,,
506167,Jangaon,Telangana,,1,1,,
751009,Bhubaneshwar,Orissa,,0,1,0,
731101,Suri,West Bengal,,0,1,,
231305,Chunnar,Uttar Pradesh,,1,1,,
825301,hazaribagh,Jharkhand,,0,1,,
788011,Silchar,Assam,,0,1,,
506144,Ghanpur,Telangana,,1,1,,
686584,Kottayam,Kerala,,1,1,0,
504002,Adilabad,Telangana,,1,1,,
786184,Chabua,Assam,,0,1,,
770022,Bamra,Orissa,,0,1,,
508224,Tungaturthi,Telangana,,1,1,,
768031,Bargarh,Orissa,,0,1,,
756165,Bhadrak,Orissa,,1,1,,
736176,Dinhata,West Bengal,,1,1,,
301001,Alwar,Rajasthan,,1,1,0,
795008,Imphal,Manipur,,0,1,,
490028,Durg,Chhattisgarh,,0,1,0,
591237,Nipani,Karnataka,,0,1,,
571342,Chamarajanagar,Karnataka,,0,1,,
604303,Marakkanam,Tamil Nadu,,0,1,,
307513,Reodar,Rajasthan,,0,1,,
834007,Ranchi,Jharkhand,,0,1,,
691566,Kollam,Kerala,,1,1,,
734010,Siliguri,West Bengal,,0,1,0,
481332,Waraseoni,Madhya Pradesh,,0,1,,
743145,Kalyani,West Bengal,,0,1,,
389330,Halol,Gujarat,,1,1,,
503186,Nizamabad,Telangana,,0,1,,
301706,Neemrana,Rajasthan,,1,1,0,
788727,Patharkandi,Assam,,1,1,,
562132,Bangalore,Karnataka,,1,1,0,
444908,Warud,Maharashtra,,0,1,,
410406,Pune,Maharashtra,,1,1,,
345023,Pokhran,Rajasthan,,0,1,,
560109,Bangalore,Karnataka,,0,1,0,
742401,Katwa,West Bengal,,1,1,,
742136,Baharampur,West Bengal,,1,1,,
493344,Jaijaipur,Chhattisgarh,,0,1,,
600116,Chennai,Tamil Nadu,,0,1,0,
713516,Katwa,West Bengal,,1,1,,
441123,Nagpur,Maharashtra,,0,1,,
626612,Sivaganga,Tamil Nadu,,1,1,,
828104,Dhanbad,Jharkhand,,0,1,,
323021,Bundi,Rajasthan,,1,1,,
313026,Salumbar,Rajasthan,,1,1,,
394212,Kadodara,Gujarat,,1,1,0,
251320,Mawana,Uttar Pradesh,,1,1,,
400026,Mumbai,Maharashtra,,0,1,0,
121007,Faridabad,Haryana,,0,1,0,
793022,Shillong,Meghalaya,,0,1,,
403717,Goa,Goa,,0,1,0,
712331,Dankuni,West Bengal,,1,1,,
509381,Kothakota,Telangana,,1,1,,
176027,Nagrota Surian,Himachal Pradesh,,0,1,,
813213,Sultanganj,Bihar,,1,1,,
781303,Nalbari,Assam,,1,1,,
585217,Afzalpur,Karnataka,,0,1,,
440019,Nagpur,Maharashtra,,0,1,0,
781127,Boko,Assam,,0,1,,
764044,Boipariguda,Orissa,,0,1,,
843127,Muzaffarpur,Bihar,,1,1,,
743345,Dakshin Barasat,West Bengal,,1,1,,
700145,Kolkata,West Bengal,,0,1,,
523286,Ongole,Andhra Pradesh,,0,1,,
785698,Nazira,Assam,,1,1,,
624308,Dindigul,Tamil Nadu,,0,1,,
394375,Navapur,Maharashtra,,0,1,,
389370,Halol,Gujarat,,0,1,,
535002,Vizianagaram,Andhra Pradesh,,1,1,,
731216,Rampurhat,West Bengal,,1,1,,
522233,Chilakaluripet,Andhra Pradesh,,0,1,,
625536,Theni,Tamil Nadu,,0,1,,
394230,Surat,Gujarat,,0,1,0,
638657,Dharapuram,Tamil Nadu,,1,1,,
614614,Peravurani,Tamil Nadu,,1,1,,
172034,Jeori,Himachal Pradesh,,1,1,,
413003,Solapur,Maharashtra,,1,1,0,
573212,Hassan,Karnataka,,0,1,,
332030,Ramgarh-RJ,Rajasthan,,0,1,0,
273012,Gorakhpur,Uttar Pradesh,,0,1,0,
793104,Shillong,Meghalaya,,0,1,,
756028,Balasore,Orissa,,1,1,,
768109,Riamal,Orissa,,0,1,,
517003,Chittoor,Andhra Pradesh,,0,1,,
851132,Begusarai,Bihar,,1,1,,
641118,Coimbatore,Tamil Nadu,,1,1,0,
781337,Nalbari,Assam,,1,1,,
743376,Canning,West Bengal,,1,1,,
673575,Kalpetta,Kerala,,1,1,,
609107,Sirkazhi,Tamil Nadu,,1,1,,
209214,Kanpur,Uttar Pradesh,,0,1,0,
623604,Perunali,Tamil Nadu,,1,1,,
229419,Unchahar,Uttar Pradesh,,0,1,,
627551,Ambasamudram,Tamil Nadu,,1,1,0,
382861,Vadnagar,Gujarat,,0,1,0,
607807,Neyveli,Tamil Nadu,,0,1,,
620013,Tiruchi,Tamil Nadu,,0,1,0,
785674,Nazira,Assam,,1,1,,
581361,Honnavar,Karnataka,,0,1,,
811102,Lakhisarai,Bihar,,1,1,,
228159,Lambhua,Uttar Pradesh,,1,1,,
440009,Nagpur,Maharashtra,,0,1,0,
723164,Purulia,West Bengal,,0,1,,
229841,Malihabad,Uttar Pradesh,,1,1,,
250620,Baraut,Uttar Pradesh,,1,1,,
444608,Amravati,Maharashtra,,1,1,0,
691534,Pangodu,Kerala,,1,1,,
742187,Baharampur,West Bengal,,0,1,,
680621,Thrissur,Kerala,,1,1,0,
133001,Rajpura,Punjab,,0,1,0,
522510,Guntur,Andhra Pradesh,,1,1,,
712305,Bandel,West Bengal,,1,1,,
841504,Raghunathpur-BR,Bihar,,1,1,,
517419,Chittoor,Andhra Pradesh,,0,1,,
562123,Bangalore,Karnataka,,0,1,0,
416103,Jaysingpur,Maharashtra,,1,1,,
177042,Nadaun,Himachal Pradesh,,1,1,,
262405,Sitarganj,Uttarakhand,,0,1,,
533248,Razole,Andhra Pradesh,,1,1,,
627128,Nagercoil,Tamil Nadu,,1,1,0,
403206,Goa,Goa,,0,1,,
782125,Nagaon,Assam,,1,1,,
522303,Vijayawada,Andhra Pradesh,,1,1,0,
628302,Tirunelveli,Tamil Nadu,,1,1,0,
412214,UrliKanchan,Maharashtra,,0,1,,
792129,Deomali,Arunachal Pradesh,,0,1,,
843122,Saraiya,Bihar,,1,1,,
424005,Dhule,Maharashtra,,0,1,,
322033,Sawai Madhopur,Rajasthan,,0,1,,
143402,Tarn Taran Sahib,Punjab,,1,1,,
425507,Raver,Maharashtra,,1,1,,
678103,Palakkad,Kerala,,0,1,,
851118,Begusarai,Bihar,,1,1,,
713210,Durgapur,West Bengal,,1,1,,
853205,Bhagalpur,Bihar,,0,1,,
141316,Jalandhar,Punjab,,1,1,,
144509,Nawanshahr,Punjab,,0,1,,
481666,Tikariya,Madhya Pradesh,,0,1,,
781317,Barpeta,Assam,,1,1,,
384170,Unjha,Gujarat,,1,1,,
826004,Dhanbad,Jharkhand,,0,1,0,
462038,Bhopal,Madhya Pradesh,,0,1,,
642115,Pollachi,Tamil Nadu,,1,1,,
110602,Delhi,Delhi,,0,1,0,
713207,Durgapur,West Bengal,,1,1,,
606204,Sankarapuram,Tamil Nadu,,1,1,,
174316,Amb,Himachal Pradesh,,1,1,,
680510,Thrissur,Kerala,,0,1,,
412309,Pune,Maharashtra,,1,1,0,
625538,Cumbum,Tamil Nadu,,0,1,,
825109,Domchanch,Jharkhand,,0,1,,
416219,Mudal,Maharashtra,,0,1,,
142039,Barnala,Punjab,,1,1,,
600007,Chennai,Tamil Nadu,,0,1,0,
784180,BiswanathCH,Assam,,1,1,,
821101,Mohania,Bihar,,1,1,,
683521,Aluva,Kerala,,1,1,,
700029,Kolkata,West Bengal,,0,1,0,
201004,Ghaziabad,Uttar Pradesh,,0,1,0,
606708,Sankarapuram,Tamil Nadu,,1,1,,
505453,Koratla,Telangana,,0,1,,
621702,Thirukkattupalli,Tamil Nadu,,1,1,,
401301,Mumbai,Maharashtra,,0,1,0,
515415,Tadipatri,Andhra Pradesh,,1,1,,
516150,Rajampet,Andhra Pradesh,,1,1,,
304001,Tonk,Rajasthan,,1,1,,
400016,Mumbai,Maharashtra,,0,1,0,
384153,Unjha,Gujarat,,1,1,,
642133,Pollachi,Tamil Nadu,,0,1,,
321611,Mahwa,Rajasthan,,1,1,,
743422,Basirhat,West Bengal,,1,1,,
208024,Kanpur,Uttar Pradesh,,0,1,0,
334000,Bikaner,Rajasthan,,0,1,,
341306,Sujangarh,Rajasthan,,0,1,,
741509,Hanskhali,West Bengal,,1,1,,
737113,Pelling,Sikkim,,0,1,,
639119,Kulithalai,Tamil Nadu,,1,1,,
390013,Vadodara,Gujarat,,0,1,0,
843141,Muzaffarpur,Bihar,,0,1,,
577133,Chikkamagalur,Karnataka,,1,1,,
311011,Bhilwara,Rajasthan,,0,1,,
679314,Sankaramangalam,Kerala,,0,1,,
305202,Beawar,Rajasthan,,1,1,,
171207,Rohru,Himachal Pradesh,,1,1,,
845440,Bettiah,Bihar,,0,1,,
221711,Mau,Uttar Pradesh,,0,1,,
606102,Ulundurpet,Tamil Nadu,,1,1,,
262544,Dharchula,Uttarakhand,,0,1,,
691014,Kollam,Kerala,,0,1,0,
175035,Thunag,Himachal Pradesh,,0,1,,
523184,Chirala,Andhra Pradesh,,1,1,,
605801,Sankarapuram,Tamil Nadu,,1,1,,
695588,Thiruvananthapuram,Kerala,,0,1,0,
303007,Jaipur,Rajasthan,,0,1,0,
743295,Joypul,West Bengal,,0,1,0,
754104,Jagatsinghpur,Orissa,,1,1,,
582116,Gadag,Karnataka,,0,1,,
689648,Adoor,Kerala,,0,1,,
689123,Tiruvalla,Kerala,,0,1,,
721443,Contai,West Bengal,,1,1,,
271208,Balrampur,Uttar Pradesh,,0,1,,
382620,Ahmedabad,Gujarat,,0,1,0,
370405,Mundra,Gujarat,,0,1,,
631606,Chengalpattu,Tamil Nadu,,0,1,,
473101,Guna,Madhya Pradesh,,0,1,,
497224,Kusmi,Chhattisgarh,,0,1,,
783381,Bongaigaon,Assam,,0,1,,
389380,Limkheda,Gujarat,,0,1,,
768225,Brajrajnagar,Orissa,,1,1,,
781373,Tamulpur,Assam,,0,1,,
686578,Kottayam,Kerala,,1,1,,
303508,Bandikui,Rajasthan,,0,1,,
670507,Kannur,Kerala,,1,1,0,
413249,Jamkhed,Maharashtra,,0,1,,
473865,Dabra,Madhya Pradesh,,0,1,,
751010,Bhubaneshwar,Orissa,,0,1,0,
385519,Palanpur,Gujarat,,0,1,,
641304,Coimbatore,Tamil Nadu,,1,1,,
247778,Shamli,Uttar Pradesh,,0,1,,
843124,Muzaffarpur,Bihar,,0,1,,
133301,Pinjore,Haryana,,1,1,0,
825321,Tandwa,Jharkhand,,0,1,,
477116,Bhind,Madhya Pradesh,,1,1,,
416005,Kolhapur,Maharashtra,,0,1,0,
301408,Rajgarh-RJ,Rajasthan,,1,1,,
798612,Tuensang,Nagaland,,0,1,,
141007,Ludhiana,Punjab,,0,1,0,
515134,Puttaparthi,Andhra Pradesh,,1,1,,
713375,Rupnarayanpur,West Bengal,,1,1,0,
573201,Hassan,Karnataka,,0,1,0,
741173,Nazirpur,West Bengal,,0,1,,
626005,Sivakasi,Tamil Nadu,,0,1,,
182141,Chenani,Jammu & Kashmir,,1,1,,
326514,Chaumahla,Rajasthan,,0,1,,
583103,Bellary,Karnataka,,0,1,,
713201,Durgapur,West Bengal,,1,1,0,
516162,Cuddapah,Andhra Pradesh,,0,1,,
586220,Sindagi,Karnataka,,1,1,,
248001,Dehradun,Uttarakhand,,0,1,0,
605013,Pondicherry,Pondicherry,,0,1,0,
612301,Kumbakonam,Tamil Nadu,,0,1,,
262531,Berinag,Uttarakhand,,0,1,,
673532,Perambra,Kerala,,0,1,0,
805125,Sirdala,Bihar,,1,1,,
173021,Paonta Sahib,Himachal Pradesh,,1,1,,
712426,Ilipur,West Bengal,,1,1,0,
532168,Srikakulam,Andhra Pradesh,,1,1,,
765022,Gunupur,Orissa,,1,1,,
623404,Thiruvadanai,Tamil Nadu,,1,1,,
625503,Vadipatti,Tamil Nadu,,1,1,0,
632531,Kanchipuram,Tamil Nadu,,1,1,,
683110,Aluva,Kerala,,0,1,0,
229125,Lalganj,Uttar Pradesh,,1,1,,
621205,Kulithalai,Tamil Nadu,,1,1,,
491331,Berla,Chhattisgarh,,0,1,,
305022,Ajmer,Rajasthan,,0,1,,
638007,Erode,Tamil Nadu,,0,1,0,
574301,Mangalore,Karnataka,,1,1,0,
601207,Gummudipoondi,Tamil Nadu,,1,1,,
326510,Ramganj Mandi,Rajasthan,,1,1,0,
700044,Kolkata,West Bengal,,0,1,0,
306501,Pali,Rajasthan,,0,1,,
768047,Dunguripali,Orissa,,,0,0,
248006,Dehradun,Uttarakhand,,0,1,0,
711308,Howrah,West Bengal,,1,1,,
344037,Phalsund,Rajasthan,,1,1,,
721126,Lutunia,West Bengal,,1,1,0,
623205,Karaikudi,Tamil Nadu,,1,1,,
629305,Nagercoil,Tamil Nadu,,0,1,,
362120,Visavadar,Gujarat,,1,1,,
401605,Kudus,Maharashtra,,1,1,,
833105,Chakradharpur,Jharkhand,,0,1,,
792131,Longding,Arunachal Pradesh,,0,1,,
500659,Hyderabad,Telangana,,0,1,0,
562131,Kunigal,Karnataka,,1,1,0,
831002,Jamshedpur,Jharkhand,,1,1,0,
507318,Khammam,Telangana,,0,1,,
460554,Amla,Madhya Pradesh,,1,1,,
494347,keshkal,Chhattisgarh,,0,1,,
524121,Sullurupeta,Andhra Pradesh,,1,1,,
522036,Guntur,Andhra Pradesh,,1,1,0,
413205,Jamkhed,Maharashtra,,0,1,,
626132,Rajapalayam,Tamil Nadu,,1,1,,
641603,Tirupur,Tamil Nadu,,0,1,0,
516228,Badvel,Andhra Pradesh,,1,1,,
400086,Mumbai,Maharashtra,,0,1,0,
678531,Palakkad,Kerala,,0,1,,
382327,Ahmedabad,Gujarat,,0,1,0,
431536,Gangakher,Maharashtra,,1,1,,
722201,Arambag,West Bengal,,1,1,,
335002,Ganga Nagar,Rajasthan,,0,1,,
456008,Ujjain,Madhya Pradesh,,0,1,0,
